id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
97,2.98620603098e-08,2.76311348981e-08,5.28031819887e-08,6.36393792113e-05,1.84075039093e-06,2.01529559918e-06,1.07953971504e-06,3.65717357709e-07,4.61222057333e-06,8.25557227821e-08,1.9510817093e-07,4.47994248939e-07,1.16424857574e-05,2.07388160988e-06,1.76914148085e-07,5.11398937122e-08,1.67478745199e-08,4.95100462274e-07,1.43664524026e-06,4.35840025542e-05,1.52517096413e-07,6.02551142277e-08,3.94851201416e-07,7.52332241851e-10,3.26890580498e-06,5.09218502805e-08,2.10193497701e-06,1.30915612388e-09,2.22023826298e-05,2.89742180894e-08,7.22689784172e-07,8.46912118312e-08,5.3857277965e-06,1.8438313462e-06,2.10037187856e-08,5.44840772416e-07,8.62686690708e-06,2.66936129554e-09,5.37838989246e-09,2.66665349897e-08,1.38770312136e-09,1.35879233327e-07,1.47271638797e-07,2.28391409121e-06,6.31911636657e-08,2.42575186299e-07,9.42947628195e-07,5.96926736671e-09,7.84342282576e-07,3.05755980617e-05,1.22644371747e-06,6.17676085203e-08,2.72370607813e-05,0.000504451377977,5.50659231852e-06,0.997914122559,2.76385995637e-06,1.17946478455e-08,1.30163256426e-09,1.4488849818e-08,1.20168112926e-07,9.52735029156e-08,4.90391755499e-06,1.55521289264e-05,2.60451853029e-08,6.32245092694e-06,9.50641480876e-09,2.13928887397e-07,9.81636279581e-05,8.04420509055e-05,1.13105180993e-06,2.62365660458e-08,2.21604460027e-08,9.47857729448e-07,1.62675362074e-10,2.93547469866e-07,1.07491995814e-06,1.57212413778e-06,3.73757953547e-08,4.2369400049e-05,7.14125816155e-06,1.41317796024e-09,1.2083759259e-09,1.59029684564e-06,1.29072226224e-07,9.30002461766e-06,0.00101113252053,5.4521524116e-08,4.40494122424e-09,4.41461242342e-08,2.10100758764e-06,1.85319908171e-07,3.6537250562e-06,6.65131703048e-07,6.86343057047e-07,2.72095416375e-08,3.69221110996e-05,3.61214229894e-07,2.70186851758e-06
98,3.81171461983e-09,4.74960997224e-07,4.30322500242e-06,6.8798687836e-07,3.225934266e-08,2.10338654971e-07,1.32238771116e-05,6.25163212448e-09,7.76551476892e-07,5.66734024094e-09,5.9496683554e-10,5.24329177096e-11,6.92432253995e-09,8.70716269802e-10,6.48904845665e-10,1.31557484388e-06,8.56720957885e-09,1.18344456123e-09,1.74711367849e-10,3.01540800434e-05,4.59779019767e-09,4.85240946398e-06,2.74278987036e-07,2.09033355218e-08,2.3310030714e-07,5.51538313672e-07,1.05152933042e-08,2.35830338222e-08,1.30598257295e-09,2.6459215117e-06,1.62302540064e-07,4.36209408729e-05,4.31228233684e-06,1.55289678457e-07,4.81115267278e-06,1.62255039248e-09,0.997642545661,0.000957753619604,1.83784443584e-06,0.000656877336806,0.000464429557603,7.87967806759e-07,3.62347947714e-08,1.11670293808e-07,4.23408090245e-09,2.52020522137e-05,9.36432110188e-11,3.30246086477e-07,6.28762371616e-12,5.54741119789e-10,1.63041483487e-07,2.04254916594e-08,5.28886147163e-09,1.9292286068e-12,4.07602728075e-08,6.81987479632e-06,5.08252398506e-12,5.91215267729e-06,7.62750204059e-08,5.3773263546e-08,5.11395847088e-08,2.00599456012e-08,9.45238747248e-07,5.06727846899e-08,7.71898133013e-13,1.2375313637e-07,1.0111585875e-10,2.90772852499e-05,2.42635513859e-06,1.16140336824e-09,7.84878742707e-08,1.24832601497e-10,3.92129410901e-07,9.55762906617e-09,3.79679068519e-15,1.52786211833e-11,2.18922386431e-05,9.54240499723e-07,2.22953660691e-09,1.42762947162e-07,2.42888692483e-10,5.63685262924e-09,5.2305866063e-06,5.29705416187e-11,7.82879566721e-07,5.12192811573e-07,2.33450792155e-08,2.38163182452e-05,4.97912833817e-11,8.86564930247e-08,1.82462279491e-06,1.16937923607e-10,1.61730730317e-08,1.1954984483e-12,1.587035663e-07,3.97998769856e-08,3.52966305019e-05,2.30369013887e-08,1.09374178385e-07
99,6.96313164417e-10,1.27258127699e-11,1.25355959722e-13,1.207887661e-09,3.53830632092e-09,1.01046409594e-12,1.93662945522e-11,1.55065382029e-08,2.8656753345e-07,5.95366629416e-10,9.13289036847e-06,1.34992289152e-07,2.76918354522e-07,1.28755519817e-08,4.03490611612e-09,7.68145288176e-11,3.17188252983e-09,9.54947308035e-11,1.71556339873e-06,3.289311235e-12,2.53800381482e-06,4.53166161551e-13,9.58921203557e-08,6.79166449531e-12,1.31930481658e-10,6.83068550427e-11,5.18779559498e-10,1.35382689076e-15,7.64206218392e-10,2.20543849844e-12,3.73321293228e-14,1.24121756644e-12,1.28352779171e-10,3.09434713325e-08,1.89579305464e-17,3.09060427355e-07,3.53114978796e-14,9.49590245252e-18,2.07335627866e-15,3.33396486317e-16,1.27566173799e-20,2.57333351376e-13,3.75922872388e-15,3.46914810252e-13,1.39612130975e-10,1.30881474088e-15,5.73334450096e-07,1.37723020633e-16,4.17666711123e-08,1.35878867496e-06,8.94958743725e-17,1.48629757525e-12,3.29229695389e-09,2.77170656669e-07,9.60914427952e-10,9.35532279763e-09,2.39556561922e-09,4.21005946597e-17,5.95452935988e-18,3.65305350673e-13,2.72126305573e-11,2.29893758593e-12,1.40593066985e-09,4.75809616593e-13,1.43967850371e-08,5.85361079841e-09,8.8138609243e-12,1.08491519699e-15,3.1234662817e-12,2.14421586011e-13,2.50436589885e-08,7.12445435138e-10,3.67230937894e-13,1.39286452535e-10,2.03487803129e-07,7.18146428168e-10,3.3252605916e-16,3.62234832602e-12,5.75670892579e-11,6.63293091779e-09,3.14579061767e-07,2.2541118826e-15,2.35865953883e-20,3.49408607535e-12,3.20602059417e-12,6.12003737208e-13,4.66639086558e-10,5.60410214583e-17,1.29422614959e-10,1.5185395058e-11,2.37037216149e-12,1.01525425553e-06,6.39624778932e-08,0.999981512292,2.91087373316e-11,6.6349907417e-12,6.45713418319e-14,6.06750867386e-10,2.65782895942e-09
102,8.58241853705e-06,1.06055952347e-06,6.12889876137e-10,6.29885264802e-09,2.30779018891e-07,4.34981306027e-09,3.27581078098e-07,5.70033073699e-06,0.999934616975,3.73922891615e-08,2.73109577693e-07,4.86829759942e-06,7.18200953219e-08,6.10517052898e-08,6.57111626187e-08,6.59171175779e-08,3.64133423518e-05,1.63287973011e-08,4.96621513869e-08,8.78659313933e-08,1.03571351772e-08,3.56940464022e-12,3.70800119391e-10,8.55321451027e-13,2.44191863476e-11,1.21541929289e-09,5.70033596769e-08,1.2455806097e-11,1.45686845755e-11,6.69672329469e-13,3.7978217487e-12,1.12305338598e-09,1.33606631981e-07,3.77254805474e-07,5.01716606152e-12,4.80244417073e-07,2.38588962892e-08,1.38961135594e-10,7.86578192843e-12,8.26438347804e-09,3.10888707849e-12,4.92041716263e-09,2.40739226924e-10,2.06780507353e-10,5.51466369911e-09,5.78100054201e-11,5.4158665647e-12,5.58760994144e-10,4.10496166698e-09,1.96469547051e-07,1.03450109524e-11,1.71397338794e-11,1.26152826669e-09,1.33625693549e-09,2.60707205791e-09,1.49590027408e-08,1.49548931633e-11,2.24997755571e-11,2.2488979838e-10,1.32785144427e-08,3.45080332418e-09,4.64335142691e-11,4.67348368087e-09,9.60917887779e-09,1.46171332308e-10,4.26237658668e-10,1.36080631729e-10,9.24163349408e-12,2.08212422137e-11,3.52100365523e-11,1.07266443026e-09,4.08285469726e-10,4.95318138828e-10,1.50114862966e-08,1.19859460912e-09,7.60456971769e-10,2.41873663436e-10,5.58005328046e-09,4.39303412888e-08,6.58091458739e-10,3.13207851573e-08,6.74044532628e-13,3.43552714076e-11,3.2807471251e-09,1.52107691584e-06,4.52172658263e-09,5.51955397682e-09,2.88691017809e-11,1.18067357151e-11,8.06602775608e-07,4.52303866135e-08,9.48647005315e-08,2.07508142604e-07,7.79474890939e-07,4.88224447394e-07,2.04299642554e-06,6.34611008063e-13,4.2163552358e-11,1.61927525428e-09
104,1.09441454641e-10,8.12603199902e-09,1.23298586341e-10,9.95356031735e-06,1.63298494308e-09,1.64967358328e-10,2.96679650804e-10,7.16862513991e-11,1.17112067514e-10,1.73745298867e-10,2.75291432838e-09,2.02121237435e-12,1.17460177655e-10,5.23348086753e-11,8.16083134268e-11,4.80561959785e-09,1.27612597996e-10,5.00872582619e-11,1.3252350776e-11,4.03346023246e-08,7.97741151436e-12,7.58411042668e-11,5.25821176795e-12,1.71455671218e-12,2.14729863821e-13,5.15065187864e-10,6.00776834426e-09,1.52891952848e-10,7.00148157025e-09,1.04455701536e-11,2.08764014677e-08,4.0500643207e-08,0.999987986709,3.85170600628e-09,1.05660829996e-10,7.67125099673e-11,3.69001006322e-10,1.22153745615e-11,2.2898751876e-11,6.09190041683e-09,2.02566608726e-11,1.83595907006e-10,8.89583221307e-08,4.25292405453e-11,5.81516821977e-08,3.93353691766e-08,8.72412022461e-12,3.47820772536e-13,1.5913903713e-16,7.77490060326e-12,5.24661420378e-08,2.15779098523e-07,1.49680599318e-10,2.49182714064e-13,2.26158871085e-11,2.75915384694e-08,9.79111551901e-12,2.91566296916e-11,2.45118718342e-10,8.01310001231e-12,1.72811919726e-09,2.74569846737e-12,4.29997256211e-10,4.60144609014e-10,1.11785009273e-06,2.98032144104e-08,2.11581929403e-11,1.03942760677e-10,2.23180705007e-08,4.76184296741e-09,5.04227311939e-12,5.70093403657e-13,1.69084614994e-09,6.40813962293e-10,2.64124896501e-13,1.35759480375e-10,1.91620181561e-12,1.09957874625e-09,7.09334585541e-11,3.03491909356e-09,1.20030970166e-11,1.605959845e-08,3.61313352348e-12,9.06751318065e-09,1.85310993281e-07,4.14182452598e-10,7.01061050586e-12,3.09328094392e-10,1.15063951699e-11,1.31593274052e-11,3.53132706295e-08,2.12166579516e-11,1.81609890083e-10,1.99949894611e-13,5.79469259851e-11,1.88446492702e-12,3.17049660582e-11,7.17742551683e-11,8.32921202729e-10
105,9.33137722939e-05,2.10044613244e-06,3.9495137213e-08,2.06597437808e-08,5.7805726655e-07,2.27428992168e-08,3.62741845977e-06,9.68628123925e-06,0.999782405742,3.36826825568e-07,2.30516813438e-06,1.32320248996e-06,5.35152571849e-06,1.13025063062e-07,8.3716818367e-06,4.1277082265e-07,3.23509019377e-05,1.68258266692e-07,1.07477916768e-08,1.40696901493e-06,1.75519815125e-07,6.62246134672e-11,1.01095241497e-09,1.16242903945e-11,2.14900913518e-10,8.42665757518e-09,2.53937631448e-07,4.10248881165e-10,1.3578510681e-11,9.13386623433e-13,8.93007423245e-12,3.43574426352e-08,9.72949711379e-07,6.57893329154e-07,6.28680404289e-11,3.0600558356e-07,1.06620427431e-07,6.2719523151e-10,7.75215207122e-10,4.22558957718e-08,4.09318678363e-11,1.40488795906e-06,2.28668253545e-09,1.38510053079e-09,7.77879812339e-08,5.33765216826e-09,5.67404010032e-11,3.58918151069e-08,7.36263577697e-08,1.5736685573e-07,5.435438825e-10,6.56995927242e-11,3.51719523399e-09,8.89945093686e-09,3.03845983078e-08,4.52433653132e-09,8.94629800907e-11,2.60417965398e-10,1.19051454061e-08,3.18997125405e-08,3.43577365452e-08,2.40616753563e-10,9.66778342385e-09,2.35815083689e-08,2.82331605218e-10,7.38680355983e-09,7.05177391254e-10,3.51072612889e-11,1.81838403193e-09,4.68047546489e-10,4.36506593864e-10,7.11583912632e-09,1.35516765577e-09,1.77388507625e-08,5.22153957477e-09,4.23592193113e-09,8.73340122849e-10,2.10546941953e-08,2.57636989539e-07,2.8379599823e-09,7.29116454165e-09,7.79093755237e-12,1.22376911399e-09,2.61213618986e-08,3.0898335608e-06,1.08877102708e-07,4.94116977843e-09,1.94348551313e-09,3.23992270952e-11,5.97426742211e-06,1.33662108482e-07,3.46153663988e-07,1.02721491784e-07,8.12273292109e-07,2.1473680157e-05,1.91449908508e-05,1.04330729303e-11,9.10603389054e-10,1.63879894728e-08
110,7.93651697378e-11,2.98187805779e-11,1.69102457006e-17,1.03535857711e-15,1.74620585187e-12,2.44602092843e-12,1.92886659789e-12,1.47973684831e-12,5.03785350172e-16,0.999999998622,6.10431680386e-19,4.67778534872e-13,7.54996610268e-20,6.1286136753e-12,1.94622339769e-13,5.35458162553e-18,5.11380908083e-14,2.32981697819e-18,4.33133911866e-14,2.64285236472e-12,3.54831392935e-11,2.25477582057e-16,5.34133226142e-16,1.57036160424e-14,4.84713832344e-11,2.21243595588e-20,8.05875712193e-16,3.34324473365e-19,2.10602295104e-13,3.20662651785e-19,3.96730691034e-23,1.39716846802e-15,6.30168926115e-19,1.31028079478e-13,2.84251438293e-23,2.99928374871e-13,1.97117998635e-20,1.80465830124e-16,3.92385390325e-16,2.86999517167e-11,2.80562452365e-26,4.28500367098e-16,8.61960308252e-20,3.542174798e-19,5.04405432192e-14,9.68543260725e-22,4.17984045254e-14,1.67811891525e-13,8.71118028778e-10,2.95854480126e-19,4.83499448372e-19,1.24884627397e-14,1.47991654425e-18,1.75150849403e-18,1.96377856133e-13,3.7022937129e-16,1.86841801507e-15,7.92998535622e-21,1.75547174339e-25,1.19450304092e-16,9.02304593046e-13,1.81618532296e-17,3.12692638616e-18,7.10932503006e-18,2.61884795368e-18,3.87867784073e-14,3.42162944612e-19,1.56759263821e-23,1.41030054909e-15,7.56418649786e-21,1.813691908e-19,3.98017218354e-13,1.03392107698e-17,3.00700955562e-19,1.9154920235e-14,9.21151997413e-11,5.20356403118e-17,2.85436494656e-17,1.72046911641e-10,1.10485531705e-18,5.26825614202e-13,3.09437589191e-25,9.00093307089e-24,1.10875552025e-18,4.27197599209e-17,3.93846236253e-17,4.26865920566e-22,5.45950680514e-22,2.51456851585e-16,8.45095874587e-15,7.13157275539e-17,4.87627493216e-18,1.29430733023e-15,3.42790343464e-15,5.58042726076e-21,9.27980816111e-18,2.34877619465e-22,3.87582799555e-13,1.10771283455e-13
111,5.99637144538e-11,8.21383220354e-12,4.77225310993e-12,1.33473906992e-11,3.95353563314e-11,8.55502797209e-09,4.17930546534e-09,5.31933843505e-12,2.54517708798e-10,4.8712621031e-10,5.33564109635e-13,3.097645373e-10,8.18824259809e-12,3.06748398844e-11,1.10627114416e-11,3.86558990904e-11,1.36569294424e-10,9.40994915983e-12,3.03321629843e-10,5.8314053094e-09,1.22520505169e-10,3.15470818288e-16,9.85039681838e-13,1.33653034451e-13,3.38044817598e-10,5.91544988445e-11,3.6205365883e-08,1.21251519704e-12,2.33202339041e-11,8.42091729551e-14,4.96617743567e-12,2.84975504313e-14,3.97295931283e-11,2.22358680862e-11,4.73531134414e-15,3.38654273333e-10,1.97313146522e-08,5.78139986864e-12,2.61038269511e-12,2.74996553977e-15,4.08130813279e-11,1.94140335656e-13,8.27078248481e-12,1.4401614928e-07,1.58534004165e-12,6.14093020368e-11,1.9089780671e-14,1.88845973177e-09,5.7209180113e-13,2.19114998866e-10,2.1385991276e-11,6.58258679363e-12,6.05202416674e-13,2.47829590057e-12,5.73032524394e-13,2.74244391072e-10,1.55756608016e-12,2.3760454546e-12,2.09599052849e-12,1.85549740174e-07,1.1052285271e-10,5.49368794791e-11,1.32432598783e-11,5.13166932451e-08,9.81765384101e-18,9.11464990188e-11,5.74444109252e-14,2.21488475205e-13,4.84807238382e-12,6.32547156532e-10,1.65119118919e-09,0.999998269328,1.49120542308e-11,8.76747378129e-11,2.17050437201e-15,3.63448721885e-14,5.54286042993e-10,4.91303944247e-10,1.15054002571e-10,1.26038105322e-11,1.24742229168e-06,2.92586166942e-15,1.36911874147e-08,3.73422294755e-14,2.91149106002e-10,1.51249797767e-10,1.82213201184e-09,3.2236116631e-10,1.04716432879e-14,5.43258777198e-10,8.01672649861e-10,2.55379439709e-12,7.92890297012e-12,1.08728676131e-12,1.65224027827e-13,1.18063718479e-09,9.05134819355e-13,9.67243833215e-13,2.53164195683e-13
112,1.22645050862e-14,1.43988127086e-13,5.63863864606e-14,1.09036350435e-14,3.81434493966e-10,5.65170808749e-10,1.68544378811e-13,1.14325767445e-11,9.62267821938e-14,5.48354415073e-10,2.1933887678e-10,3.81989420835e-10,2.35771427157e-10,1.52242917131e-08,9.76911455947e-13,6.99133730879e-10,3.95453079155e-12,1.18428646319e-14,4.27506234894e-09,5.4978562373e-13,9.71383130623e-11,1.14971194513e-11,1.44056389017e-06,8.04085969719e-08,2.18908364852e-09,9.34536618717e-09,4.10084912342e-09,7.47895742208e-16,9.62769615908e-08,7.33399583931e-08,5.79592593349e-12,5.01658105743e-14,8.75106468851e-12,9.54991656548e-08,6.23189779531e-16,1.03253149191e-08,3.16543863145e-13,1.1017332423e-14,1.34764377274e-14,2.59790072289e-17,5.19749608244e-20,6.47506946976e-19,1.80050210914e-14,6.91773483836e-15,2.01509752378e-12,6.67278171672e-17,3.77650008375e-08,1.08922274924e-17,1.93102731992e-13,1.7122178501e-09,2.45321865047e-18,2.78364868601e-11,5.79946889986e-12,2.41844749193e-09,4.54140392849e-08,6.36836000571e-08,1.3196507021e-08,2.59110448466e-16,4.91871176722e-22,5.40005498131e-12,2.74704868986e-12,1.55562771551e-08,2.22039092765e-09,8.67995275969e-16,2.28165698538e-10,5.10544077073e-07,1.09009677536e-10,7.25222503469e-12,4.9772461908e-12,5.65914761358e-12,0.999988631587,4.1063886687e-06,6.80534269506e-09,4.12882471879e-10,5.41856700267e-11,3.77229190676e-12,1.25780981012e-16,6.58931719313e-11,1.48361803188e-11,7.88973227996e-11,4.51316177561e-06,4.03368497418e-17,7.91393584489e-21,2.34467133268e-15,6.48889540045e-15,2.08418704025e-16,4.19776721253e-11,2.11310503453e-13,4.1880913692e-08,4.12772583812e-17,2.25878571654e-14,6.33562752973e-11,1.19610370418e-10,1.71135872875e-07,6.55502412664e-21,6.16930852532e-16,1.37067057085e-11,2.74550747213e-12,5.37497669468e-10
113,6.00128839726e-13,7.09486570865e-11,2.75110294077e-11,1.31903713018e-09,1.47788538918e-10,8.60100580317e-12,1.32268785299e-10,1.33763324703e-12,6.2515463616e-13,2.64105723654e-10,5.93703891772e-16,2.17703110293e-11,3.78516788744e-12,6.11562502519e-13,5.57320547192e-12,5.28749559779e-08,7.03259332664e-13,9.29680852743e-13,1.28607242433e-12,3.00062931449e-10,8.11197389994e-11,7.93961436976e-10,1.59330783735e-09,1.29202021102e-08,8.09549024704e-09,9.23694453006e-11,1.85896908617e-10,4.73113976019e-10,3.49857481705e-07,6.08785721302e-06,3.64725423868e-13,1.31050873468e-10,4.84827062848e-11,7.1733898551e-10,2.07983748819e-08,2.6499270012e-12,1.65639961803e-08,3.53314149851e-09,0.999992670052,1.82399816519e-08,8.66811009937e-10,2.3577278686e-12,9.27633022316e-11,5.76561993289e-12,4.59052393048e-13,6.70427602312e-12,2.32706578444e-13,1.00435129245e-10,3.00339066144e-13,1.26188574942e-11,4.7588588416e-11,2.09469999595e-09,1.34329878642e-11,1.79447773788e-13,1.91972038903e-09,1.76396081395e-08,1.20249885248e-14,1.63896627658e-08,6.49810730425e-12,8.40497688846e-11,2.22882689935e-12,1.20989323454e-07,7.07807705352e-08,1.38801517067e-11,5.52175942259e-14,3.62192999715e-12,3.61153879338e-13,3.73359155292e-09,9.94367344017e-10,2.44870738953e-11,4.3314670411e-10,1.67799947651e-12,1.89933668545e-09,9.02705221557e-12,2.49306038596e-17,1.90644022261e-13,1.31624615243e-10,9.59593613939e-11,6.97090131776e-13,1.82240838975e-08,7.10974227185e-14,7.23792274214e-13,3.11272331373e-11,1.1235895802e-12,1.25414973998e-09,1.92384094274e-11,7.49966719824e-14,1.80360440323e-10,1.81037950355e-11,1.59991593473e-10,6.94687486498e-09,3.74336095221e-14,1.42491715879e-12,2.03480269883e-14,4.11008161712e-12,3.07411536746e-13,4.87531200561e-07,6.05256492719e-12,2.85028456275e-12
114,3.85420005096e-11,2.66915650418e-11,1.09223043501e-08,3.33488379812e-09,1.76345902605e-09,9.87277017253e-11,2.89688841429e-09,1.23813842635e-11,2.65422039453e-13,2.07477500063e-09,1.88939640185e-12,4.28676322707e-10,3.05297446143e-11,9.82016924315e-11,3.30118200674e-11,2.30172914575e-10,2.34428836392e-11,1.78087778759e-11,1.89093495127e-10,2.64260210034e-11,9.75913539315e-05,2.81389365691e-08,5.3436961991e-06,0.999891454307,5.34286766329e-07,1.90723349843e-06,2.66165189661e-10,5.36756028022e-10,1.26320495418e-07,7.42132294027e-09,3.72340999804e-09,2.08709997692e-07,3.18551320051e-12,1.36862583289e-09,6.4927584223e-10,5.06533662666e-10,3.25537139664e-10,1.50504187226e-10,8.38536486783e-07,1.11161820528e-08,3.05775199006e-12,3.2481045793e-13,5.14975064751e-12,3.14157894527e-10,5.37956446035e-11,1.55832767836e-12,8.06977737246e-10,4.32258214236e-12,1.46595421888e-12,9.37417348284e-11,1.29917262359e-10,1.34706973557e-08,6.13280275332e-10,1.70266477035e-11,1.03759391487e-07,1.81572859593e-10,5.63010249224e-13,2.06523344884e-10,1.92666829432e-14,2.53603388326e-08,1.49527315671e-08,1.88469314558e-08,1.90520887287e-08,1.2035477703e-13,4.73707165179e-12,1.02163907199e-07,4.62184616224e-10,2.51137431988e-10,4.39050444193e-11,1.5854039328e-12,8.10431912363e-07,7.58912102713e-10,2.93605738525e-09,1.02907821739e-10,2.69911825165e-12,2.27078862933e-13,1.36504086954e-11,5.40499122194e-11,2.35194661522e-11,3.67148720651e-07,6.1952801175e-11,2.96408399642e-10,4.98269708995e-15,2.04031960971e-13,5.46869737326e-11,4.81483687247e-11,1.99414880478e-11,6.18799982348e-12,7.66734945758e-11,1.56833783822e-12,1.70681293511e-10,1.73512176053e-10,7.18568659464e-10,2.92316205019e-11,2.21876515716e-14,1.0890700476e-12,4.30666483704e-07,5.71283182241e-10,3.92817781322e-09
117,6.94162599895e-05,0.000352865767031,3.01140804409e-05,0.000479635980477,2.98798066418e-05,8.39120190454e-07,6.54537927838e-05,1.32165300051e-05,0.000121369156865,4.24917049009e-07,2.69429537007e-06,4.598293668e-05,7.16079800235e-06,5.28208942449e-07,0.000176565377395,1.87001763806e-06,3.85243229145e-05,3.21983594458e-05,1.30263531061e-07,0.00017621937042,2.3517870493e-06,1.22298641619e-07,1.47527191174e-08,1.86866219763e-10,2.77562440511e-08,2.02638794578e-07,2.7562370922e-05,3.37528572952e-06,1.11253246088e-09,2.31065720112e-10,3.33894211832e-08,1.47115107344e-06,7.66042199294e-06,9.18287023658e-08,8.16747029874e-07,2.35832678596e-07,0.000704138185799,1.03627667855e-07,2.58960917648e-06,3.11456482291e-07,2.63924944844e-07,0.000105572982081,3.69162586738e-05,3.70583912556e-05,1.44095215794e-06,1.4786211657e-05,1.57938223563e-09,2.40626552255e-05,1.33893276903e-06,6.28104440528e-05,0.000161623860268,1.0821261958e-09,2.47774957712e-05,1.81612710876e-07,6.38072898213e-09,5.58700679893e-07,2.36930597408e-09,5.734333687e-06,0.00199266413041,7.37425221587e-05,3.08902948722e-05,4.70423994987e-08,3.44968955167e-07,0.000163995754202,2.16152401366e-10,1.51343773513e-08,3.53009767124e-08,2.45199288493e-07,7.28749087552e-06,2.50230263467e-06,2.06380077668e-10,6.21119243571e-08,2.41255007959e-08,0.000232046859286,4.90101819842e-11,6.70941489288e-07,7.54653117669e-06,1.77237677396e-06,1.5476611906e-07,2.5188914054e-05,3.85125512789e-09,1.1815644565e-06,1.00990241857e-06,9.85279929674e-05,5.34342246386e-05,0.000880868656295,0.000320807675402,7.24306508663e-06,2.87132001785e-10,0.00206351684119,7.32342644322e-06,1.07348012261e-05,1.27447139089e-05,6.2845502884e-09,0.985615599809,0.00551187707606,6.57465547155e-07,2.54592307966e-07,1.63233155945e-06
119,1.59967519016e-06,3.29072458365e-10,4.40923940145e-12,0.000163197109042,7.56334552337e-08,1.07245578812e-09,1.1997124218e-09,7.87406420656e-08,1.82964402458e-06,1.93459378334e-07,1.14468135321e-06,2.94451296035e-07,2.31773318475e-10,1.90517361872e-08,7.17798976863e-09,3.25750772043e-10,1.42007059907e-08,3.87929521561e-09,0.998101251197,1.94971682802e-11,7.74927003183e-06,4.84477580087e-13,1.90322924472e-10,2.44233188056e-12,2.9046634289e-07,4.7000876807e-11,1.80017228167e-07,5.73524792794e-10,4.57442682812e-08,8.03001590729e-13,1.18876408043e-13,1.71424359185e-12,1.28230933308e-10,1.07449074744e-06,8.18348003737e-14,8.3862519531e-08,1.19188244027e-11,2.04187657905e-15,2.30778652198e-11,1.87118935073e-10,1.96275217092e-17,5.11429240715e-12,3.34374963793e-13,1.39808786897e-08,5.46229431086e-11,2.89836147797e-12,6.84608717956e-09,1.04912596099e-12,0.000188415719229,0.000345961013912,1.60756298926e-13,5.17355612734e-09,1.27622932397e-06,2.85590039186e-07,5.99135229467e-07,1.15310328854e-08,1.62041067558e-08,1.16270250097e-13,2.29257737915e-12,8.27084418612e-09,1.64387816976e-07,1.17499017635e-07,1.31239350101e-06,3.19250051135e-10,8.15864730402e-12,6.20828076767e-10,1.53040301325e-11,1.51876362425e-14,6.71542317774e-10,5.19063325891e-07,8.59861567727e-09,7.2908396978e-07,1.12081606926e-11,1.44041154736e-10,1.06877178243e-07,2.89771624876e-06,8.06524699861e-10,7.94243632566e-10,4.70488413442e-10,1.53227011737e-07,1.11570156834e-07,4.66057061801e-14,2.0533138024e-15,2.25902334071e-09,5.09037177556e-08,5.94047927406e-10,1.40101807138e-06,4.01170612602e-13,9.90794925862e-10,7.10808436668e-05,8.24890553195e-10,1.4027661655e-06,1.20862457138e-07,0.00110406194265,2.92117037246e-11,9.58275296458e-10,2.54912748502e-12,1.03353184969e-08,4.52802417039e-09
