id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
441,3.30000648118e-14,1.8981853589e-10,1.79744923034e-15,1.11102933612e-20,2.43106895725e-10,1.00162260112e-15,2.0372850542e-12,5.49836461083e-11,5.67184146871e-11,2.22908254355e-11,7.44487919934e-15,1.0,1.73427776724e-14,3.85659087998e-10,1.3926951814e-09,7.02492046738e-13,4.08048838859e-13,6.6553700051e-11,2.024489517e-13,5.26588278191e-12,7.55939061348e-12,2.82176883366e-17,1.35798714972e-15,8.16301575488e-14,8.56782190598e-16,1.62997938172e-15,2.24562068159e-13,1.6163379161e-16,1.75161610477e-12,2.01446411635e-12,1.10561943444e-13,2.62752629108e-20,4.94073490953e-17,5.37000084428e-15,2.31241979834e-16,1.86633166061e-13,6.61955669253e-18,1.0175254736e-12,4.91829917992e-14,8.25824962791e-17,4.0197363057e-15,7.31620106999e-19,6.52726183193e-16,5.13154370545e-15,6.48341853837e-14,1.33990810165e-18,2.04000068489e-18,1.91907926182e-12,6.28395779856e-10,2.37667596714e-09,9.00443288549e-20,3.32566466012e-19,3.19223509117e-14,2.16384629128e-14,7.95853522515e-16,4.42069340673e-17,3.1003144934e-16,6.80551481055e-13,5.88058383455e-15,5.69009840669e-15,1.71741554884e-16,3.76206803611e-14,2.01037255419e-12,1.01435041464e-14,2.15095834617e-14,1.22082883503e-18,3.12149015403e-13,2.67717002606e-15,3.15790691046e-16,1.87785897943e-12,3.96812065899e-14,1.12691748294e-11,7.90807464766e-19,2.00071292866e-09,5.65049614357e-14,3.38202574026e-16,6.22550290339e-17,4.92758081873e-16,6.34180317403e-17,2.06199085042e-13,3.61952286719e-12,8.43885626932e-15,1.36618632277e-15,3.32131020684e-15,3.5627952767e-16,5.03390596351e-14,9.85658105292e-15,8.84275728631e-17,1.68388150916e-14,7.52062578879e-10,1.14197431935e-16,1.29254341063e-13,1.23016900486e-11,2.88458666675e-11,6.28922098862e-14,4.20076695651e-10,1.52188696622e-14,2.94713169509e-17,1.41355866899e-13
442,1.05366181058e-10,1.35723106693e-15,3.12456386719e-13,1.11238824413e-13,1.4046946386e-13,1.72508463808e-16,1.86861382506e-18,3.48241509414e-12,2.07699547665e-12,1.78683135471e-16,1.0,2.24284268458e-13,1.22490667782e-13,1.33759038459e-13,1.72289466087e-16,1.86572291153e-17,2.27765306615e-10,1.19251320189e-16,2.70086054216e-11,3.29834206144e-16,5.6024188923e-14,3.34314993495e-14,7.72804538411e-17,2.20655153254e-16,1.42411814858e-17,1.21130834313e-13,6.95998555369e-16,5.83243647013e-16,5.10822361786e-15,1.02299550554e-16,4.46715120407e-13,1.37949087917e-11,6.76864651567e-13,4.77993228223e-15,2.85450976727e-16,3.24359455961e-10,3.04048354569e-19,1.14224065827e-15,4.06232203856e-18,1.30399650204e-16,4.40040026748e-18,1.5969274282e-17,9.9678902285e-13,7.971000162e-14,9.0092894256e-10,2.72824150704e-17,5.33464331737e-13,7.44247484338e-20,2.05185790538e-16,3.78928488587e-09,5.32287777347e-19,2.8178642103e-17,8.91797029154e-15,1.86459544636e-13,3.11212822074e-16,1.41202196487e-14,1.59464709639e-14,3.10526590789e-21,3.92561158261e-17,1.13189873009e-17,2.58822669616e-16,1.22867101083e-14,3.47702551455e-16,3.86572575767e-16,4.18910128808e-10,3.81041145902e-13,1.85402013837e-13,2.35757830113e-16,2.32716082516e-10,2.42242698475e-14,5.54321145869e-15,5.26041341563e-15,7.51796374313e-16,7.81758477397e-11,9.79745473119e-13,9.94294403756e-12,1.66635979008e-18,1.7806529111e-16,1.03901018542e-16,9.82158525143e-18,2.26841267802e-15,2.44891433521e-12,6.54867889456e-18,1.37126731343e-14,1.47025596704e-16,1.81393151211e-16,2.30920561535e-13,2.197032032e-19,1.71703725863e-14,2.46800108426e-14,5.40539280003e-11,1.62416979449e-15,4.65851579534e-10,2.77299683216e-10,6.84508352777e-11,1.96061903149e-14,5.73754310435e-17,1.13612312375e-13,1.06596155514e-11
447,3.00781101414e-13,8.38985772364e-19,1.09088309403e-13,4.64847257908e-12,2.09209362474e-18,1.30222547526e-18,9.36625234836e-13,5.48976071511e-15,3.82545422206e-14,2.08010901844e-18,1.03190477014e-15,7.85049723152e-16,9.99446533771e-17,2.14201066599e-16,2.48906256379e-17,2.17184392739e-17,4.14992741374e-17,1.44527645407e-09,1.95011455769e-16,3.18357333226e-16,3.53357098566e-17,1.74265975151e-22,4.26390376956e-20,1.10308205298e-19,3.25871814141e-18,3.77785638366e-19,3.90197619495e-14,2.27885668669e-10,7.69109948612e-19,1.82894376799e-19,5.56923368726e-17,2.43072218169e-13,5.35421003256e-15,8.08105364406e-17,5.75334647545e-13,7.37728864903e-21,1.88416431301e-14,1.89529557955e-13,1.61562535811e-13,5.02829674193e-16,1.89146853562e-12,8.66499051872e-14,1.51786764581e-12,6.84867180328e-12,3.62357449601e-10,1.90014518009e-10,1.78787851573e-19,3.10963060857e-12,8.23679256282e-17,5.97916237599e-15,7.8339060499e-13,1.83790670027e-15,1.97282443745e-15,3.92376419362e-20,5.54095334372e-21,3.4403171663e-18,1.25410842681e-23,7.02385580253e-11,1.0,4.28606941605e-11,8.86746023832e-11,9.94749008159e-17,5.58779546139e-15,2.77509021113e-15,4.79338033482e-19,3.30462459746e-17,2.30221966877e-15,3.80839480909e-15,4.57224691864e-14,1.71011664031e-12,4.96556637836e-23,2.0833681663e-15,7.77410447565e-19,4.17261779057e-14,7.11391482667e-20,1.60243334088e-15,9.09955297961e-15,2.47877362811e-16,1.0103171594e-17,4.78794900862e-13,3.60806298387e-18,1.12372045002e-09,9.80739309209e-11,9.38096171924e-14,3.55784707251e-11,6.21781380723e-13,1.14684745872e-14,1.63810225828e-14,2.83909388861e-20,6.35902552837e-10,3.32459532126e-10,3.91907702783e-15,3.12811448531e-15,2.81885032333e-19,1.2977527386e-10,3.00948398146e-11,6.53289449515e-15,2.44477779533e-17,2.26575089341e-21
448,7.33019894783e-11,1.08450784974e-13,7.02166883665e-12,7.40270555966e-09,1.20045492987e-16,7.18730087407e-17,1.33037705201e-13,2.25018810009e-12,1.36779665372e-09,3.16916157124e-19,2.7193169938e-09,2.26950323294e-15,1.26622837215e-10,2.72756416655e-14,2.12880826519e-14,3.47036195929e-15,6.64834669522e-13,1.55247217859e-10,2.15219044691e-17,1.2221984709e-11,1.852732445e-14,3.28520722741e-16,6.77167324262e-19,1.53628752577e-19,2.65365692663e-19,5.52852912194e-17,1.23278205135e-13,6.54876365741e-15,1.20501427909e-18,4.51681741874e-17,8.74568124897e-15,3.36737304707e-10,3.36109751142e-10,1.91491533595e-15,3.16315631457e-13,8.04641347068e-18,3.39045480059e-12,1.74314650713e-13,1.9320650765e-13,3.16777955592e-14,1.76758802907e-12,3.58578944315e-09,8.56287263318e-12,1.36812775193e-13,1.33463238291e-12,4.50219879156e-08,7.11974221441e-15,1.40074106827e-12,5.92183840484e-14,2.41927116361e-12,4.58920623725e-10,1.14886161836e-14,6.20801085776e-14,6.10035093729e-14,2.00387464698e-17,1.35281298967e-13,5.1826673716e-17,9.88768240868e-16,1.04575041959e-08,6.47885743535e-14,1.98347947665e-15,2.31894423712e-19,1.07242088718e-17,7.79278578516e-14,2.41670443016e-14,4.65812216815e-15,9.85890764067e-16,2.33946370746e-16,8.40434277727e-10,4.42787543827e-13,3.01462046349e-22,1.12147678377e-16,8.31006788175e-19,7.62561654853e-15,1.01996827596e-15,1.70281760833e-14,5.96071569246e-15,1.30937052904e-15,4.4484582203e-15,1.03938640464e-13,2.84896024563e-17,1.85609548564e-11,7.10583744623e-11,1.08604333859e-10,3.90511872839e-10,3.70237104863e-11,1.32959138491e-12,2.46328998865e-13,9.3083920338e-20,2.75185655513e-11,7.66751939718e-11,2.23321134399e-14,1.99704009297e-14,2.94232691393e-15,1.0,1.93775412383e-11,1.21303125155e-16,2.87310462863e-15,1.22739980072e-13
453,2.296402814e-13,1.07944628101e-16,2.00193357172e-14,1.36339041185e-12,2.14793219391e-15,1.14908701383e-15,1.36455617105e-19,6.73821482082e-19,3.3678917134e-19,6.54108784484e-15,8.22546078558e-13,5.14095932369e-15,8.27618091835e-17,1.35780366121e-15,2.69341081556e-12,1.03009828179e-14,5.43649569806e-11,3.54836162352e-14,1.91936444516e-09,1.59826997852e-19,6.22483083569e-16,1.14109839633e-10,3.57918590599e-11,8.91778987352e-14,6.8606361911e-12,4.43120345972e-10,9.62632890067e-11,0.999899148941,2.90808874106e-14,1.54363792527e-14,1.49100377227e-13,1.63483081239e-11,1.88976663657e-16,1.59909563402e-16,2.82399010842e-08,5.45037884996e-14,6.40758388189e-13,3.07931604477e-13,4.58674331155e-12,7.85705042694e-11,6.76338984817e-11,2.07115683111e-12,9.69183674288e-12,4.63866722811e-09,1.67106162241e-10,1.62031000432e-17,6.52185621589e-14,2.6119301085e-14,1.20528460585e-16,1.84985360363e-12,2.76592828502e-11,6.14356551742e-11,2.54049744837e-15,1.41742376927e-15,1.13850249012e-14,3.54290884892e-15,1.52227210871e-12,6.46684008426e-12,6.33407493122e-11,1.77890189558e-12,3.04613445579e-10,1.29505095536e-09,4.67919072378e-08,3.90847640711e-12,2.11815387821e-13,1.03757182289e-14,1.33743078834e-08,8.59515529496e-13,6.25896090598e-13,2.98714547022e-12,5.49094529068e-15,1.66959355412e-13,6.4133648392e-10,7.94818800619e-13,2.71574733188e-12,1.14880070734e-10,4.75678964805e-14,1.32745003878e-09,1.06305318281e-13,1.27091525441e-14,1.4077129071e-16,5.06615105769e-12,1.34036865266e-14,7.432509469e-11,4.1284843247e-14,1.67774494604e-15,2.05055959192e-12,3.94648167769e-14,2.10050421501e-09,8.2561106389e-13,5.57310621263e-12,5.0591264511e-10,3.74938406183e-17,5.01981469958e-17,1.13979686234e-15,3.17426473995e-10,1.69031222352e-09,0.000100810852018,1.22506936321e-15
457,2.66518739422e-22,6.2647152349e-17,9.35888854091e-18,2.30452915704e-16,2.21559424453e-15,2.97553251129e-16,7.68868024803e-11,8.3553794783e-15,1.29264480471e-16,3.80553136128e-16,1.80776355054e-15,1.25668870926e-13,1.68873893818e-13,1.51333546389e-11,2.64890383933e-11,1.51422568928e-10,4.0954229347e-15,1.40921414065e-16,6.61597567096e-13,9.12708493853e-15,6.80991778522e-16,1.28312388926e-12,0.999999880791,9.62823050454e-12,1.7222745799e-11,3.20148663135e-09,4.47091391077e-15,2.57348599353e-14,5.19246619035e-08,3.47386874822e-09,1.51287662953e-11,1.76563170822e-14,9.2090925509e-16,2.17790859674e-13,3.35280331534e-15,1.70958577156e-11,1.30177191249e-09,1.84155880649e-12,2.75560905474e-13,1.35217379828e-12,3.12443837079e-13,2.09920820519e-18,1.77562733227e-15,1.57549613546e-12,2.58887099177e-14,1.86912063862e-17,8.23806994843e-12,5.29015274241e-16,1.17784682641e-16,8.73013830027e-17,1.0410611963e-16,5.98133521879e-13,1.90693598065e-12,8.77559472572e-14,1.06876201917e-16,1.24405195347e-12,1.05407067623e-12,7.83209705858e-13,1.90129903332e-20,2.5964243869e-16,1.17631964824e-13,7.55419286695e-14,7.32978566731e-09,1.60164102033e-12,2.73282847632e-14,2.34647952254e-16,1.47826373365e-09,2.26893970279e-08,6.33298211998e-16,3.31519079581e-18,1.27008501494e-08,1.27075368457e-12,8.37722252678e-12,2.71971182554e-12,1.31393427903e-14,7.59999071153e-18,2.04019614767e-17,4.56690685269e-09,5.7898794808e-14,1.94805773617e-13,3.70959651885e-10,1.57787940157e-14,2.52743382863e-14,6.12786250389e-17,6.87279198103e-22,2.31948371397e-19,1.72879587165e-13,3.3866376229e-14,1.20092560896e-10,6.29378825528e-19,3.70163737708e-18,2.5476566386e-13,7.33576047129e-12,4.65520233472e-10,6.17063941514e-20,7.32300369432e-14,9.98622018411e-12,2.26265165458e-12,9.34844323501e-16
465,3.41338809466e-18,4.68339034221e-10,3.95467350273e-13,2.0534229311e-17,1.14448858377e-12,2.37929298486e-09,3.89617400842e-11,5.25829510142e-12,7.50576426641e-14,8.99879468359e-14,1.42295066586e-17,1.18164538484e-12,2.59869149176e-14,1.529208149e-10,1.86653296985e-11,1.0,2.0105610258e-15,1.46003584114e-13,1.17292384445e-16,2.40540920515e-11,1.14376235296e-15,3.78691652689e-12,9.94827970002e-11,2.5677056713e-14,2.59484181172e-15,7.18195503069e-10,1.6468771808e-14,2.92980358475e-16,4.62707525628e-08,2.30320054695e-10,1.11975317907e-10,2.55316357249e-13,2.49611720182e-10,5.32857598046e-08,4.96449059704e-14,1.23907030469e-11,1.30007029447e-12,2.98868915727e-12,5.45970872678e-11,5.15095049947e-11,4.33232616448e-11,1.7708924181e-15,1.79399857058e-13,5.19654216832e-18,2.41842441526e-14,3.43268328259e-13,1.40403910286e-12,4.48143278942e-15,1.5235446097e-15,1.95112649737e-16,4.88150254404e-15,1.07468211847e-12,3.82480695336e-13,1.15588191213e-14,1.05043300176e-14,6.79557169407e-15,4.22622267043e-12,3.94133586878e-10,6.06021219924e-18,3.6113732515e-15,7.45198241764e-15,2.04928438106e-16,2.06949492265e-11,1.40489033709e-13,5.84921989858e-14,1.33192009193e-14,2.2922037532e-11,4.16355697749e-13,7.20594899262e-15,2.48019357297e-15,6.79232017853e-11,6.91001956717e-14,5.69923101768e-12,3.84646931277e-13,2.34329889477e-13,2.62680881529e-17,1.35323413021e-16,3.03068348195e-10,3.0809250008e-13,3.65489295729e-14,9.21276683413e-12,1.44266585402e-16,5.94704288663e-15,2.78974832804e-15,2.65657929039e-15,1.27591881567e-17,1.98220770962e-16,1.68179446064e-11,7.81068404399e-11,3.05535578782e-18,8.6638399758e-20,4.18195147955e-16,1.01555788129e-15,1.74673677486e-14,4.70487256349e-16,4.59925179013e-16,9.25507820121e-18,2.41907236371e-16,4.80022922453e-13
471,1.06752398787e-15,4.26714850184e-17,1.0919551667e-13,2.66474498717e-11,6.03598697423e-18,1.25863246141e-16,7.38838087933e-11,6.46570657122e-15,7.55592284704e-14,4.30046192146e-20,5.68142002475e-16,4.7138864168e-18,2.37763096971e-14,5.0158299416e-14,5.94749080824e-17,6.81759031553e-15,4.68192587368e-21,1.63680857063e-11,1.08054587262e-20,6.22035539397e-12,2.97014591114e-16,2.93096037357e-20,2.09967308069e-18,1.61582998895e-19,3.32164714728e-18,7.50620662804e-18,1.88449924969e-17,2.21701262105e-17,5.14571059619e-17,1.64483273972e-15,4.04063142266e-14,4.42832749636e-11,3.57255058869e-10,3.13381376404e-10,2.07451870488e-14,6.26807337493e-21,1.92193379267e-11,3.01460957163e-14,1.63649787623e-13,2.7772296046e-15,6.01332221864e-12,1.18977180538e-11,4.06071703024e-15,6.31588041889e-15,4.33567366579e-15,1.0,1.5370624085e-14,4.94144222069e-13,1.95480042337e-15,1.48607166035e-17,4.1304192705e-11,2.45369588363e-13,1.74753579663e-11,7.69334530299e-15,3.26783036304e-18,3.37155813251e-13,2.01295807626e-20,1.64691800779e-14,5.16346521096e-10,5.02358537527e-14,1.53517411457e-12,2.02063615411e-20,3.63286938598e-17,1.27869258388e-15,3.44023837734e-18,8.30634931497e-14,6.25327574062e-18,1.36883118315e-15,1.54839552638e-12,2.89887986662e-13,1.45947375694e-20,1.28120223662e-15,1.0053489834e-19,3.74552840756e-18,2.10527123228e-18,2.80617031662e-18,9.28025443577e-17,2.37237269108e-17,7.31341812421e-17,4.43201608746e-09,1.21053163085e-14,7.09437337435e-13,5.21714116353e-10,1.06500325594e-13,2.45122281847e-12,3.03762928439e-13,1.37867868231e-14,3.80759775109e-14,8.31385985863e-22,9.34412535221e-17,7.58568419667e-14,6.94250769057e-17,4.64734833258e-15,5.20211571129e-18,1.25215920965e-10,1.25493059656e-17,2.08076091948e-17,1.28479204931e-19,1.96479383719e-17
472,6.90821666538e-09,1.51734483675e-14,1.29334463603e-13,5.1600894781e-13,1.02956662293e-12,2.96303705478e-17,1.03445897681e-14,6.1803665484e-13,8.01468752476e-11,7.08355154589e-14,2.3102757229e-13,2.60917433492e-11,3.00312778592e-16,3.98121160282e-18,9.66379148369e-16,3.51114264509e-18,1.5478555937e-11,1.08082674755e-11,9.83610970451e-11,4.64794572904e-17,3.59368269734e-13,5.18129424403e-20,5.94897472114e-21,1.08792647048e-16,1.3295541595e-14,1.93489932306e-18,5.46752855664e-13,1.73878793308e-11,8.5512939109e-17,1.48182011744e-17,1.73070758689e-15,3.84042719964e-17,3.77696590305e-17,1.32528282464e-18,1.39671423299e-13,2.34980227398e-16,6.22514167362e-18,8.82348707987e-12,3.35752103474e-14,1.13130016897e-14,4.35176027158e-12,3.00466329783e-16,6.58833339447e-13,2.47264680953e-10,7.21287482866e-12,2.75699245224e-16,4.06116625439e-22,3.44798462785e-13,4.23056636381e-13,1.91249704962e-09,5.47092069066e-16,2.26079155202e-16,6.22775473718e-18,3.6513292862e-19,6.85790061763e-19,5.64806987262e-18,4.7630823892e-20,6.53195271309e-13,2.03319629577e-07,4.83131624984e-11,1.98178685918e-13,3.89588467281e-14,2.44013018511e-15,2.95747271006e-15,1.64424182836e-16,6.18964652636e-18,5.87369650378e-16,2.38808154575e-16,2.40425372346e-14,1.4220247202e-10,9.99002569393e-20,2.28973741009e-12,7.17403457208e-19,1.82247561487e-09,2.10221417954e-17,7.40758569393e-14,5.7146431684e-12,4.92496454571e-17,1.30880890236e-18,1.18093875607e-14,7.63471409928e-18,6.66462165403e-13,2.73560416941e-13,7.4508681458e-16,5.72889609016e-12,1.12077586795e-11,6.21983747059e-14,1.68457086693e-15,1.09593589491e-17,0.999999761581,4.20768841991e-09,1.07212882235e-12,3.99153739304e-14,1.27656737821e-15,1.15490776664e-10,2.8529556495e-10,4.50713312429e-14,2.18089604806e-14,2.70104600052e-18
473,6.90536447467e-11,2.09073535394e-12,9.56368434424e-14,5.75947675782e-15,1.337646221e-13,6.47729266057e-12,4.01476168657e-19,8.20269199786e-13,4.92944058544e-16,7.64410685861e-08,6.98383628095e-17,4.47466940074e-14,1.37391779811e-12,1.3948651643e-15,1.06121422769e-15,1.78973182845e-14,2.11762959022e-15,8.17806414222e-15,8.85477292618e-13,6.2285043117e-14,3.7223131244e-09,1.55241013729e-13,5.00208259422e-17,7.30632132573e-09,1.2827278302e-11,2.06542864375e-15,1.34880578928e-10,2.55616789671e-14,2.74786833912e-12,2.20538360116e-14,8.58564258584e-18,1.32582086179e-15,2.06685874825e-19,6.91558220195e-14,9.26328042491e-16,1.86462868393e-15,4.43092364568e-17,1.99883173706e-13,5.92441695701e-09,1.57618890162e-10,2.95688159025e-18,1.26482019303e-11,1.43777523137e-17,1.51382231259e-16,1.75773911478e-17,4.47158639702e-19,8.79902921358e-13,2.92125861261e-13,1.08288830347e-07,2.54824779984e-14,3.6643539765e-12,3.71380071064e-14,7.91430570575e-15,1.46929565736e-10,0.999999761581,1.22904589284e-10,1.3563173154e-11,8.09937567395e-19,1.36214643883e-17,2.61048713028e-12,1.81915883724e-13,2.05061279068e-09,3.90019496937e-15,2.30124452209e-15,6.47615641669e-12,4.08849239186e-11,1.56818660768e-16,2.51246960377e-19,1.40208400445e-10,1.70387905174e-11,2.00636608022e-11,3.88489723247e-13,2.9885016445e-15,1.49081319197e-16,2.09043421462e-10,1.05429984742e-08,3.95798771535e-08,7.12804893417e-17,2.72826453574e-15,2.82024729091e-12,8.13312091286e-12,6.05913054478e-16,9.20848956932e-17,2.58401630713e-14,2.03525998138e-13,1.51229376244e-11,2.12179709566e-12,3.47563571348e-14,6.48697024916e-13,4.29299538135e-16,2.78003624827e-16,6.17607085469e-15,1.34072339006e-14,4.93600773776e-16,1.92660621703e-18,1.90729469302e-17,8.3900299902e-12,9.62638822821e-13,3.63447878564e-12
474,2.05656279224e-13,4.88579853633e-18,2.38780322554e-13,3.01339543596e-11,5.89176001078e-17,2.916931455e-18,1.42991708172e-15,5.63060033507e-19,8.62448152801e-17,4.00545072447e-17,1.55758461684e-11,2.80264567522e-14,1.51796880357e-16,2.45205598549e-15,2.15805529642e-14,1.45001827474e-19,6.88291275103e-13,2.13152016293e-16,3.08180703179e-09,4.92667819925e-16,3.10770167949e-17,1.59706304611e-15,5.68849243223e-15,8.42193212752e-17,6.2859292424e-12,2.10527653795e-13,3.14841977088e-14,7.78817635383e-11,1.01418016102e-14,1.99840119286e-17,2.32077551621e-12,1.0998657175e-15,2.43414240333e-16,2.47009394879e-20,1.82666064383e-15,7.2479598151e-16,2.04177319041e-13,3.2490059498e-14,2.06266432526e-16,1.08348849641e-13,5.45917033801e-10,5.12170382958e-16,1.21774758924e-14,1.0,6.72874299681e-13,7.68000368704e-15,4.66010561491e-18,9.57522161061e-14,1.57963208215e-14,1.54928847529e-11,9.5938678551e-14,2.5609826755e-16,6.86192300355e-14,4.0325893954e-16,2.41352897974e-19,6.15741442463e-16,1.6756561628e-15,1.43671407643e-14,1.61882660055e-10,4.65775116772e-14,1.01257405238e-10,9.92301723511e-15,7.96373600745e-14,2.61220749892e-11,6.55612724239e-18,1.47205252392e-15,3.06574698353e-14,6.66005228397e-12,1.09238640811e-13,4.38545137704e-11,1.77670388468e-16,5.57001833545e-10,1.12074555611e-16,9.58141566088e-10,8.5844324206e-18,2.96257870937e-14,4.34056219786e-12,2.91311662293e-11,7.58872203005e-18,5.14345891792e-15,1.6052721718e-15,4.9476855989e-13,8.97382645623e-13,2.25302637747e-16,4.88041265996e-19,5.25321973421e-13,1.54344634296e-10,1.68409746868e-13,1.18937330701e-17,3.36841214643e-11,3.55104730343e-11,7.51195099505e-14,1.4126996014e-12,3.33106760288e-15,5.24959138388e-14,1.77999703865e-09,8.954319064e-09,1.04501007847e-09,4.04454844182e-14
476,9.28357935773e-14,1.45180016013e-12,3.28804899974e-11,2.9491995639e-18,7.08845621089e-11,1.0,8.06729425558e-15,2.56527633845e-15,3.71756689018e-13,3.74130459946e-09,1.46180088416e-15,2.86758620897e-15,6.84898373987e-20,5.64372599981e-16,9.49407128029e-15,2.72994682415e-11,4.31405128634e-12,1.03392400228e-19,8.80448329261e-14,1.07220825372e-13,2.82226295827e-14,1.3174426895e-14,2.01963068402e-16,8.61941653568e-17,2.54397367159e-15,2.07466704682e-16,5.49149701407e-12,2.097474653e-15,4.99843000323e-10,1.63232433949e-16,2.56217487438e-16,3.07140075905e-14,7.313359716e-14,3.26213448615e-13,1.23224583e-17,1.82250836644e-08,3.13641576553e-17,4.07868895179e-14,2.84298409467e-13,1.28133198496e-11,2.54592625194e-14,6.60463140951e-16,1.80450598908e-10,7.46122693523e-15,2.27865652508e-14,8.03579991624e-18,1.78271060294e-14,1.70319915961e-16,2.85880170969e-17,7.530133489e-16,3.74703489536e-15,1.77930868824e-12,2.48581608668e-18,3.36898355045e-15,2.73911991179e-12,1.16748841497e-13,8.9822821403e-10,1.79762559848e-17,4.03533754582e-19,1.96303927974e-11,8.43318866599e-16,1.02456312477e-13,1.98459450542e-20,7.87989049011e-11,1.12690123888e-13,9.7892825912e-15,1.08232823745e-12,2.2803486825e-17,1.57443434917e-14,2.64078472631e-13,2.87897716734e-13,1.4539602855e-10,7.83098585977e-11,1.71757444693e-14,2.13921415304e-12,5.72212676547e-12,2.23402532584e-10,1.98847605049e-11,1.86750792608e-08,4.45537779292e-19,8.83950024289e-10,7.81511143753e-18,2.20011450566e-15,1.13666935835e-13,5.33732021253e-13,2.70607820548e-19,1.28736838088e-18,2.72623788236e-14,6.12201099277e-13,4.03412576758e-17,1.20354540898e-16,1.50489589227e-19,2.07066843191e-14,6.53647425821e-18,5.6401049505e-18,1.4738321997e-17,2.30847652496e-19,1.4439116542e-14,9.08442174186e-17
477,1.72137979326e-13,2.04133285927e-17,6.70541259237e-13,2.77660449429e-15,1.90936184913e-14,1.09229305767e-16,1.25945911262e-15,2.30125383945e-15,1.57486368817e-18,2.88833843995e-13,5.6214850322e-17,1.76744551069e-13,2.41830562736e-13,5.67740583305e-18,2.45695865024e-18,4.70331137589e-16,3.61789179207e-17,1.43197418064e-16,9.97238655044e-15,9.2686858186e-17,7.40620398343e-10,1.10738593859e-13,1.04715541793e-12,1.0,1.07105557756e-09,2.47299021539e-11,4.63673445389e-18,8.59774705061e-16,9.84107934032e-12,7.2818261837e-12,1.14604763938e-13,4.73005356129e-14,1.65537284115e-19,2.07701986612e-15,3.50409906983e-14,3.26086032413e-16,3.51219002118e-17,4.71605476893e-10,6.44149844575e-10,5.68036936932e-12,1.21524908821e-17,9.51315283961e-20,2.45143375583e-19,2.42722532052e-16,9.35114976997e-17,3.19758782686e-20,1.55337236672e-14,4.93662779235e-17,2.04047844125e-15,1.7406045647e-17,1.73541251743e-18,2.54354544349e-16,1.12866610826e-15,7.70702573212e-17,6.28795904234e-11,2.52047308128e-14,1.29070222894e-18,1.77146670644e-15,5.52018113248e-18,1.29332330435e-12,1.0063060411e-12,5.88151272476e-12,2.64374297194e-13,1.04716567755e-19,7.34110106146e-14,7.44642750239e-11,4.31944372043e-16,2.96376404728e-15,2.03808562908e-12,1.06418996032e-15,6.56237508778e-09,1.35637838851e-13,7.67472091196e-14,9.30131622764e-15,2.03478087414e-15,2.71319518434e-15,1.85155964318e-14,1.01517337134e-17,1.05814811577e-19,8.99544536082e-11,3.05668949082e-15,5.60038126984e-13,5.60232488223e-17,2.59653690647e-21,1.68327284188e-16,5.16278507575e-14,7.2197336068e-15,2.03796592978e-15,5.34282506271e-15,6.69692835461e-16,4.20946258028e-17,1.82921974212e-15,8.61067131225e-14,8.65888198816e-13,8.56924282546e-20,2.65722403962e-18,3.41742301124e-09,1.34599684778e-14,8.86945478542e-15
